transcript_id,gene_symbol,cell_type_of_origin,trait,timepoint,p_val_adj,avg_log2FC,canonical_status,tx_biotype
ENST00000330062,IDH2,Interneurons,SCZ,6M,7.91283080198718e-25,-0.814286335732843,canonical,protein_coding
ENST00000361822,ZNF277,oRG to Astrocytes (Transitioning),SCZ,6M,6.75910057198208e-22,0.437119104300407,canonical,protein_coding
ENST00000313486,PITPNA,Interneurons,SCZ,6M,2.85220369093059e-21,-1.00508354526389,canonical,protein_coding
ENST00000330062,IDH2,oRG to Astrocytes (Transitioning),SCZ,6M,4.6698384349847e-19,0.490580178153112,canonical,protein_coding
ENST00000392547,WIPF1,oRG to Astrocytes (Transitioning),SCZ,6M,4.66322382616349e-17,1.03889479171742,non-canonical,protein_coding
ENST00000223459,ZNF688,oRG to Astrocytes (Transitioning),SCZ,6M,9.74144927446635e-17,0.608277566840198,canonical,protein_coding
ENST00000546651,C12orf76,oRG to Astrocytes (Transitioning),SCZ,6M,1.57665193085335e-16,0.352797802931208,non-canonical,protein_coding_CDS_not_defined
ENST00000546591,RPL41,oRG to Astrocytes (Transitioning),SCZ,6M,8.62076736570099e-16,0.363514144758313,canonical,protein_coding
ENST00000402931,BRD8,Interneurons,SCZ,6M,3.09420958015652e-15,-0.682553012006846,non-canonical,protein_coding
ENST00000463826,CCDC150,Outer Radial Glia (oRG) - Cycling,SCZ,6M,3.23344604427486e-15,2.98267383180506,non-canonical,retained_intron
ENST00000418115,RHOA,Interneurons,SCZ,6M,5.51681895564231e-15,-0.549247951661506,canonical,protein_coding
ENST00000422987,LRRN3,Interneurons,SCZ,6M,1.77704737965625e-14,1.39094747506654,non-canonical,protein_coding
ENST00000561030,LINGO1,Callosal Projection Neurons (Upper Layer),SCZ,6M,3.91678313463945e-14,2.44612486030724,non-canonical,protein_coding
ENST00000418115,RHOA,Callosal Projection Neurons (Upper Layer),SCZ,6M,9.25340044704499e-14,-1.31181054309046,canonical,protein_coding
ENST00000372922,TRERF1,oRG to Astrocytes (Transitioning),SCZ,6M,1.29346028334862e-13,0.675467972406095,non-canonical,protein_coding
ENST00000402931,BRD8,Outer Radial Glia (oRG) - Cycling,SCZ,6M,1.88317837719265e-13,1.70994621134619,non-canonical,protein_coding
ENST00000323588,PPM1M,oRG to Astrocytes (Transitioning),SCZ,6M,1.28105154382468e-12,1.20161683821301,canonical,protein_coding
ENST00000253692,TBC1D5,oRG to Astrocytes (Transitioning),SCZ,6M,4.15411252578466e-12,0.370486864046658,non-canonical,protein_coding
ENST00000418458,GNL3,Interneurons,SCZ,6M,8.38442645451895e-12,-0.643416992078621,canonical,protein_coding
ENST00000402931,BRD8,oRG to Astrocytes (Transitioning),SCZ,6M,2.35538228613755e-11,0.320739170789456,non-canonical,protein_coding
ENST00000231790,MLH1,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,2.9145650717326e-11,2.09573908882219,canonical,protein_coding
ENST00000296487,PPM1M,oRG to Astrocytes (Transitioning),SCZ,6M,1.64741388329619e-10,1.65849004265374,non-canonical,protein_coding
ENST00000361822,ZNF277,Interneurons,SCZ,6M,1.75954901599074e-10,-0.324626623849439,canonical,protein_coding
ENST00000376033,PRRC2A,Outer Radial Glia (oRG) - Cycling,SCZ,6M,7.23571300209335e-10,1.09222763598485,canonical,protein_coding
ENST00000409502,PPM1M,oRG to Astrocytes (Transitioning),SCZ,6M,1.00089645727418e-09,1.59724266636351,non-canonical,protein_coding
ENST00000253692,TBC1D5,Interneurons,SCZ,6M,1.05932669876064e-09,-0.624543959754442,non-canonical,protein_coding
ENST00000286953,ATP5MJ,oRG to Astrocytes (Transitioning),SCZ,6M,1.2508230054088e-09,0.325566976207538,canonical,protein_coding
ENST00000470019,PTK7,oRG to Astrocytes (Transitioning),SCZ,6M,3.3998739764127e-09,0.151311950442841,non-canonical,nonsense_mediated_decay
ENST00000482724,PPM1M,oRG to Astrocytes (Transitioning),SCZ,6M,4.14361642472915e-09,1.54928138611585,non-canonical,retained_intron
ENST00000453453,SNX17,oRG to Astrocytes (Transitioning),SCZ,6M,4.64389828373279e-09,0.566922074918285,non-canonical,nonsense_mediated_decay
ENST00000319296,ZNF771,oRG to Astrocytes (Transitioning),SCZ,6M,8.77354026679955e-09,0.393138411434965,canonical,protein_coding
ENST00000402050,IQCE,oRG to Astrocytes (Transitioning),SCZ,6M,1.44613953262474e-08,-0.232078657196514,canonical,protein_coding
ENST00000486355,DNAJC19,oRG to Astrocytes (Transitioning),SCZ,6M,1.63025363080331e-08,0.970466613528615,non-canonical,protein_coding
ENST00000477288,,oRG to Astrocytes (Transitioning),SCZ,6M,2.95978080091802e-08,0.259191076865968,canonical,retained_intron
ENST00000307106,SMIM4,oRG to Astrocytes (Transitioning),SCZ,6M,3.66404351919087e-08,0.706970605079936,non-canonical,protein_coding
ENST00000418458,GNL3,Oligodendrocyte Progenitors,SCZ,6M,3.89371359089789e-08,1.27890723842356,canonical,protein_coding
ENST00000357324,ATP13A1,oRG to Astrocytes (Transitioning),SCZ,6M,4.51635768847768e-08,0.338728419662852,canonical,protein_coding
ENST00000564636,FANCI,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,9.93835567421416e-08,4.28459836637153,non-canonical,retained_intron
ENST00000422987,LRRN3,Callosal Projection Neurons (Upper Layer),SCZ,6M,1.01459008189119e-07,-1.53459417736683,non-canonical,protein_coding
ENST00000376809,HLA-A,oRG to Astrocytes (Transitioning),SCZ,6M,1.39077561564039e-07,-0.907048249822148,canonical,protein_coding
ENST00000588831,LRFN3,oRG to Astrocytes (Transitioning),SCZ,6M,1.51416097587536e-07,0.23811860301693,non-canonical,protein_coding
ENST00000666342,LINC00461,Callosal Projection Neurons (Upper Layer),SCZ,6M,2.10130754783148e-07,1.55440666870124,non-canonical,lncRNA
ENST00000311445,CNIH2,Interneurons,SCZ,6M,2.18638278661241e-07,-0.651449625730903,canonical,protein_coding
ENST00000376630,HLA-E,Callosal Projection Neurons (Upper Layer),SCZ,6M,2.46999107011682e-07,-2.29710137428745,canonical,protein_coding
ENST00000586064,,oRG to Astrocytes (Transitioning),SCZ,6M,2.86740366611673e-07,1.01755154682677,canonical,retained_intron
ENST00000253233,MTRFR,Interneurons,SCZ,6M,2.92835304768847e-07,-0.330932392704065,canonical,protein_coding
ENST00000403167,TTYH3,oRG to Astrocytes (Transitioning),SCZ,6M,5.60578155965084e-07,0.431112748600837,non-canonical,protein_coding
ENST00000493683,RNF40,oRG to Astrocytes (Transitioning),SCZ,6M,5.90715212811036e-07,0.135124567100442,non-canonical,retained_intron
ENST00000650855,BDNF-AS,oRG to Astrocytes (Transitioning),SCZ,6M,8.00783770354452e-07,2.40537886484327,non-canonical,lncRNA
ENST00000345358,BAX,Interneurons,SCZ,6M,9.68286288047295e-07,-0.283015521456536,canonical,protein_coding
ENST00000652617,SEPTIN1,oRG to Astrocytes (Transitioning),SCZ,6M,1.15511253309439e-06,1.1591606865937,non-canonical,protein_coding
ENST00000330062,IDH2,Callosal Projection Neurons (Upper Layer),SCZ,6M,1.28571552750697e-06,-0.976590741747191,canonical,protein_coding
ENST00000636358,ACY1,oRG to Astrocytes (Transitioning),SCZ,6M,1.30495087272374e-06,2.28787581772782,canonical,protein_coding
ENST00000395094,ZNF747,oRG to Astrocytes (Transitioning),SCZ,6M,1.52185817280294e-06,0.312929480397059,non-canonical,protein_coding
ENST00000546591,RPL41,Interneurons,SCZ,6M,1.85909982633339e-06,-0.324546435853,canonical,protein_coding
ENST00000253233,MTRFR,Outer Radial Glia (oRG) - Cycling,SCZ,6M,1.98656697889758e-06,0.996199896891457,canonical,protein_coding
ENST00000421386,SCG2,oRG to Astrocytes (Transitioning),SCZ,6M,2.01311359363108e-06,3.81118631632211,non-canonical,protein_coding
ENST00000470019,PTK7,Interneurons,SCZ,6M,2.39127253344579e-06,-0.284408136882925,non-canonical,nonsense_mediated_decay
ENST00000621674,RPL13A,Glutamatergic Neurons,SCZ,6M,2.46917176008237e-06,4.74702445128264,non-canonical,protein_coding
ENST00000574426,CLUH,oRG to Astrocytes (Transitioning),SCZ,6M,2.66299992924267e-06,0.43249642697798,non-canonical,protein_coding
ENST00000392547,WIPF1,Interneurons,SCZ,6M,2.99196153620512e-06,-0.513369722922281,non-canonical,protein_coding
ENST00000395353,MVP,Interneurons,SCZ,6M,3.79718689869258e-06,-2.26949431907266,non-canonical,protein_coding
ENST00000319296,ZNF771,Interneurons,SCZ,6M,4.26750677070978e-06,-0.429792014424938,canonical,protein_coding
ENST00000543566,ARL6IP4,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,5.56826537362929e-06,1.20583411119347,non-canonical,protein_coding
ENST00000429095,LINC01122,Callosal Projection Neurons (Upper Layer),SCZ,6M,5.77820813051447e-06,2.31655474683235,non-canonical,lncRNA
ENST00000463826,CCDC150,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,6.11712190500351e-06,2.100813631046,non-canonical,retained_intron
ENST00000454678,TRIM26,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,6.66311859943399e-06,1.09413036671113,canonical,protein_coding
ENST00000330062,IDH2,Glutamatergic Neurons,SCZ,6M,7.20039990681647e-06,-0.907453484829399,canonical,protein_coding
ENST00000418115,RHOA,Glutamatergic Neurons,SCZ,6M,8.92829492061466e-06,-1.02839221511007,canonical,protein_coding
ENST00000330062,IDH2,Outer Radial Glia (oRG) - Cycling,SCZ,6M,1.23250499610975e-05,0.708748985240718,canonical,protein_coding
ENST00000477288,,Interneurons,SCZ,6M,1.29975594680114e-05,-0.343953943814066,canonical,retained_intron
ENST00000563666,KIF22,Outer Radial Glia (oRG) - Cycling,SCZ,6M,1.74560054654719e-05,2.75579844267797,non-canonical,retained_intron
ENST00000443023,SATB2,Callosal Projection Neurons (Upper Layer),SCZ,6M,1.91189940196546e-05,2.29063845934606,non-canonical,protein_coding
ENST00000376033,PRRC2A,Interneurons,SCZ,6M,3.36848981590327e-05,-0.253627224800321,canonical,protein_coding
ENST00000223459,ZNF688,Interneurons,SCZ,6M,3.45272875233271e-05,-0.401734802203547,canonical,protein_coding
ENST00000231790,MLH1,Interneurons,SCZ,6M,3.52535881543925e-05,-0.468893968276457,canonical,protein_coding
ENST00000477118,NAV1,oRG to Astrocytes (Transitioning),SCZ,6M,4.17934930249162e-05,0.809230944694633,non-canonical,nonsense_mediated_decay
ENST00000532445,NCAPD3,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,4.93420044270506e-05,2.23714479130977,non-canonical,protein_coding
ENST00000308748,ASPHD1,Callosal Projection Neurons (Upper Layer),SCZ,6M,4.95952637454156e-05,1.81338469523313,canonical,protein_coding
ENST00000567484,,oRG to Astrocytes (Transitioning),SCZ,6M,5.06584196753232e-05,0.458300369583293,canonical,lncRNA
ENST00000563666,KIF22,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,5.29021502109589e-05,2.56085262391943,non-canonical,retained_intron
ENST00000424528,MIR137HG,Glutamatergic Neurons,SCZ,6M,6.82110442292535e-05,4.50500842270979,non-canonical,lncRNA
ENST00000422774,KIAA1549,oRG to Astrocytes (Transitioning),SCZ,6M,7.09620990011096e-05,-1.52516457949371,canonical,protein_coding
ENST00000360579,VPS29,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,0.000116686723038388,1.1435982781794,non-canonical,protein_coding
ENST00000360579,VPS29,Callosal Projection Neurons (Upper Layer),SCZ,6M,0.000136199513569791,-1.43527488450545,non-canonical,protein_coding
ENST00000398970,CRK,Interneurons,SCZ,6M,0.000159198396475687,-0.20296656551879,non-canonical,protein_coding
ENST00000545387,BCAT2,oRG to Astrocytes (Transitioning),SCZ,6M,0.000238420757350986,0.484600511589471,non-canonical,protein_coding
ENST00000422774,KIAA1549,Interneurons,SCZ,6M,0.00025500650072183,0.988588722169287,canonical,protein_coding
ENST00000342392,DIABLO,Interneurons,SCZ,6M,0.000313664591758634,-0.696265634443419,non-canonical,nonsense_mediated_decay
ENST00000588831,LRFN3,Interneurons,SCZ,6M,0.000347608717001899,-0.45543569364774,non-canonical,protein_coding
ENST00000291232,TNFRSF13C,Interneurons,SCZ,6M,0.00039401023384967,-1.43889857811694,canonical,protein_coding
ENST00000574426,CLUH,Interneurons,SCZ,6M,0.000427792736444185,-0.618168849748387,non-canonical,protein_coding
ENST00000454678,TRIM26,Interneurons,SCZ,6M,0.000454844727853373,-0.511106099094609,canonical,protein_coding
ENST00000647725,,Outer Radial Glia (oRG) - Cycling,SCZ,6M,0.000558374910745734,4.30280654605113,canonical,protein_coding
ENST00000454678,TRIM26,oRG to Astrocytes (Transitioning),SCZ,6M,0.00059796368997195,0.39867820656396,canonical,protein_coding
ENST00000409157,KCTD18,oRG to Astrocytes (Transitioning),SCZ,6M,0.000776061318163441,0.26385094999602,non-canonical,protein_coding
ENST00000422987,LRRN3,Intermediate Progenitors (IP),SCZ,6M,0.000785123915510519,-1.6239809780839,non-canonical,protein_coding
ENST00000561030,LINGO1,Interneurons,SCZ,6M,0.000903900357848582,-1.68616276778227,non-canonical,protein_coding
ENST00000546651,C12orf76,Interneurons,SCZ,6M,0.0009267245478961,-0.119864924582589,non-canonical,protein_coding_CDS_not_defined
ENST00000662685,TOX-DT,Interneurons,SCZ,6M,0.00110813606545372,-0.840640976697363,non-canonical,lncRNA
ENST00000357324,ATP13A1,Interneurons,SCZ,6M,0.00193919358887901,-0.711954030906776,canonical,protein_coding
ENST00000543566,ARL6IP4,Interneurons,SCZ,6M,0.00230956290529347,-0.363398428739674,non-canonical,protein_coding
ENST00000338128,ISYNA1,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,0.0026369858015463,1.15071453787665,canonical,protein_coding
ENST00000389054,DIAPH1,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,0.00269628302004511,0.836764926772386,canonical,protein_coding
ENST00000265192,PAIP2,Glutamatergic Neurons,SCZ,6M,0.00291918139429644,-0.467282522805612,canonical,protein_coding
ENST00000345358,BAX,oRG to Oligodendrocyte Progenitors (Transitioning),SCZ,6M,0.00301935858031299,0.459381541721808,canonical,protein_coding
ENST00000490711,AGPAT1,oRG to Astrocytes (Transitioning),SCZ,6M,0.00310075946415041,-0.208629492968318,non-canonical,protein_coding_CDS_not_defined
ENST00000248929,SGSM3,Interneurons,SCZ,6M,0.00351610562935647,-0.37511196674659,canonical,protein_coding
ENST00000315580,ARL6IP4,Interneurons,SCZ,6M,0.0046410549481567,-0.133181730329589,canonical,protein_coding
ENST00000453453,SNX17,Interneurons,SCZ,6M,0.004795918390378,-0.7121298524226,non-canonical,nonsense_mediated_decay
ENST00000370007,NOLC1,Interneurons,SCZ,6M,0.005680178006734,-0.288711510521292,non-canonical,protein_coding
ENST00000444566,ESAM,Intermediate Progenitors (IP),SCZ,6M,0.00572085183609015,3.94816331375482,non-canonical,protein_coding
ENST00000312234,EIF1AD,Interneurons,SCZ,6M,0.00801529011322695,-0.513351901036887,non-canonical,protein_coding
ENST00000598810,TEAD2,Glutamatergic Neurons,SCZ,6M,0.00859579747016335,-1.50007314889092,non-canonical,protein_coding
ENST00000440963,COA8,Interneurons,SCZ,6M,0.00954608824718167,-0.220206618557178,non-canonical,nonsense_mediated_decay
ENST00000404767,INTS1,oRG to Astrocytes (Transitioning),SCZ,6M,0.0095538266911465,-0.104600544934973,canonical,protein_coding
ENST00000330062,IDH2,Intermediate Progenitors (IP),SCZ,6M,0.0133883036669485,-1.06063099455067,canonical,protein_coding
ENST00000573075,MIR22HG,Interneurons,SCZ,6M,0.0150443047172829,-0.113440676555774,non-canonical,lncRNA
ENST00000437814,METTL15,oRG to Astrocytes (Transitioning),SCZ,6M,0.0191462935608659,1.29039098506407,non-canonical,nonsense_mediated_decay
ENST00000376630,HLA-E,Intermediate Progenitors (IP),SCZ,6M,0.0212599938716277,-2.06768667258484,canonical,protein_coding
ENST00000398604,PCDHGA8,oRG to Astrocytes (Transitioning),SCZ,6M,0.0213717227647281,-0.779934029980889,canonical,protein_coding
ENST00000553286,KLC1,Callosal Projection Neurons (Upper Layer),SCZ,6M,0.0252585770906134,1.63243884304021,non-canonical,protein_coding
ENST00000450845,SPATA24,oRG to Astrocytes (Transitioning),SCZ,6M,0.026521072058085,2.21355944839575,canonical,protein_coding
ENST00000426395,FCGRT,Interneurons,SCZ,6M,0.0314303742205882,-2.45121342520605,non-canonical,protein_coding
ENST00000486355,DNAJC19,Interneurons,SCZ,6M,0.0320119267177975,-0.74400036856918,non-canonical,protein_coding
ENST00000338128,ISYNA1,Interneurons,SCZ,6M,0.0345880713705215,-0.385559580780433,canonical,protein_coding
ENST00000636880,ACY1,oRG to Astrocytes (Transitioning),SCZ,6M,0.0395015139826714,1.6535556775426,non-canonical,nonsense_mediated_decay
ENST00000267890,TTBK2,Callosal Projection Neurons (Upper Layer),SCZ,6M,0.0416144140927138,0.874894618386444,canonical,protein_coding
ENST00000602804,BORCS8-MEF2B,oRG to Astrocytes (Transitioning),SCZ,6M,0.0420242924478828,1.03021610923746,non-canonical,nonsense_mediated_decay
ENST00000342392,DIABLO,oRG to Astrocytes (Transitioning),SCZ,6M,0.0467802646861647,-0.167472021087986,non-canonical,nonsense_mediated_decay
