ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:1901222,regulation of non-canonical NF-kappaB signal transduction,2/45,106/18986,0.0188679245283019,7.96058700209644,3.50274006095558,0.0261557971836706,0.280544724784127,0.243775040328464,RHOA/TRIM26,2
GO:0002709,regulation of T cell mediated immunity,2/45,108/18986,0.0185185185185185,7.81316872427983,3.46093255923116,0.0270762736501203,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0006828,manganese ion transport,1/45,12/18986,0.0833333333333333,35.1592592592593,5.76938770869168,0.0280821860246089,0.280544724784127,0.243775040328464,ATP13A1,1
GO:0007056,spindle assembly involved in female meiosis,1/45,12/18986,0.0833333333333333,35.1592592592593,5.76938770869168,0.0280821860246089,0.280544724784127,0.243775040328464,SEPTIN1,1
GO:0032817,regulation of natural killer cell proliferation,1/45,12/18986,0.0833333333333333,35.1592592592593,5.76938770869168,0.0280821860246089,0.280544724784127,0.243775040328464,HLA-E,1
GO:0050847,progesterone receptor signaling pathway,1/45,12/18986,0.0833333333333333,35.1592592592593,5.76938770869168,0.0280821860246089,0.280544724784127,0.243775040328464,TRERF1,1
GO:0097067,cellular response to thyroid hormone stimulus,1/45,12/18986,0.0833333333333333,35.1592592592593,5.76938770869168,0.0280821860246089,0.280544724784127,0.243775040328464,BRD8,1
GO:0003279,cardiac septum development,2/45,111/18986,0.018018018018018,7.602002002002,3.40019454689453,0.0284813555506376,0.280544724784127,0.243775040328464,PTK7/SNX17,2
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,3/45,280/18986,0.0107142857142857,4.52047619047619,2.89267783415954,0.0285641236556168,0.280544724784127,0.243775040328464,PTK7/LRFN3/PCDHGA8,3
GO:0031341,regulation of cell killing,2/45,112/18986,0.0178571428571429,7.53412698412698,3.38045151907915,0.02895614516536,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:1903039,positive regulation of leukocyte cell-cell adhesion,3/45,284/18986,0.0105633802816901,4.45680751173709,2.86088530071779,0.0296172618391777,0.280544724784127,0.243775040328464,HLA-E/RHOA/HLA-A,3
GO:0002863,positive regulation of inflammatory response to antigenic stimulus,1/45,13/18986,0.0769230769230769,32.4547008547009,5.52967157126714,0.0303872509360085,0.280544724784127,0.243775040328464,HLA-E,1
GO:0009078,pyruvate family amino acid metabolic process,1/45,13/18986,0.0769230769230769,32.4547008547009,5.52967157126714,0.0303872509360085,0.280544724784127,0.243775040328464,BCAT2,1
GO:0016024,CDP-diacylglycerol biosynthetic process,1/45,13/18986,0.0769230769230769,32.4547008547009,5.52967157126714,0.0303872509360085,0.280544724784127,0.243775040328464,AGPAT1,1
GO:0046341,CDP-diacylglycerol metabolic process,1/45,13/18986,0.0769230769230769,32.4547008547009,5.52967157126714,0.0303872509360085,0.280544724784127,0.243775040328464,AGPAT1,1
GO:0071801,regulation of podosome assembly,1/45,13/18986,0.0769230769230769,32.4547008547009,5.52967157126714,0.0303872509360085,0.280544724784127,0.243775040328464,RHOA,1
GO:0019882,antigen processing and presentation,2/45,118/18986,0.0169491525423729,7.15103578154426,3.26690442270691,0.0318711933331977,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0016197,endosomal transport,3/45,294/18986,0.0102040816326531,4.30521541950113,2.78391297278416,0.0323397054106684,0.280544724784127,0.243775040328464,VPS29/TBC1D5/SNX17,3
GO:0003084,positive regulation of systemic arterial blood pressure,1/45,14/18986,0.0714285714285714,30.1365079365079,5.31563393145719,0.0326869702059116,0.280544724784127,0.243775040328464,RHOA,1
GO:0010155,regulation of proton transport,1/45,14/18986,0.0714285714285714,30.1365079365079,5.31563393145719,0.0326869702059116,0.280544724784127,0.243775040328464,COA8,1
GO:0032736,positive regulation of interleukin-13 production,1/45,14/18986,0.0714285714285714,30.1365079365079,5.31563393145719,0.0326869702059116,0.280544724784127,0.243775040328464,HLA-E,1
GO:0060019,radial glial cell differentiation,1/45,14/18986,0.0714285714285714,30.1365079365079,5.31563393145719,0.0326869702059116,0.280544724784127,0.243775040328464,RHOA,1
GO:0061430,bone trabecula morphogenesis,1/45,14/18986,0.0714285714285714,30.1365079365079,5.31563393145719,0.0326869702059116,0.280544724784127,0.243775040328464,RHOA,1
GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,2/45,122/18986,0.0163934426229508,6.91657559198543,3.19553474962354,0.0338764762098847,0.280544724784127,0.243775040328464,RHOA/TRERF1,2
GO:0061640,cytoskeleton-dependent cytokinesis,2/45,123/18986,0.016260162601626,6.86034327009937,3.17819349580512,0.0343853838033287,0.280544724784127,0.243775040328464,RHOA/SEPTIN1,2
GO:0001787,natural killer cell proliferation,1/45,15/18986,0.0666666666666667,28.1274074074074,5.12293579423623,0.0349813559502047,0.280544724784127,0.243775040328464,HLA-E,1
GO:0001833,inner cell mass cell proliferation,1/45,15/18986,0.0666666666666667,28.1274074074074,5.12293579423623,0.0349813559502047,0.280544724784127,0.243775040328464,INTS1,1
GO:0050930,induction of positive chemotaxis,1/45,15/18986,0.0666666666666667,28.1274074074074,5.12293579423623,0.0349813559502047,0.280544724784127,0.243775040328464,SCG2,1
GO:0060026,convergent extension,1/45,15/18986,0.0666666666666667,28.1274074074074,5.12293579423623,0.0349813559502047,0.280544724784127,0.243775040328464,PTK7,1
GO:0090306,meiotic spindle assembly,1/45,15/18986,0.0666666666666667,28.1274074074074,5.12293579423623,0.0349813559502047,0.280544724784127,0.243775040328464,SEPTIN1,1
GO:2000671,regulation of motor neuron apoptotic process,1/45,15/18986,0.0666666666666667,28.1274074074074,5.12293579423623,0.0349813559502047,0.280544724784127,0.243775040328464,RHOA,1
GO:0002718,regulation of cytokine production involved in immune response,2/45,126/18986,0.0158730158730159,6.69700176366843,3.1273096708,0.0359300516401728,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0002367,cytokine production involved in immune response,2/45,127/18986,0.015748031496063,6.64426946631671,3.11071608801695,0.0364508681552234,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0002832,negative regulation of response to biotic stimulus,2/45,127/18986,0.015748031496063,6.64426946631671,3.11071608801695,0.0364508681552234,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0002698,negative regulation of immune effector process,2/45,128/18986,0.015625,6.59236111111111,3.0943004587306,0.0369746212075294,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0002864,regulation of acute inflammatory response to antigenic stimulus,1/45,16/18986,0.0625,26.3694444444444,4.94820163390282,0.0372704202579505,0.280544724784127,0.243775040328464,HLA-E,1
GO:0003188,heart valve formation,1/45,16/18986,0.0625,26.3694444444444,4.94820163390282,0.0372704202579505,0.280544724784127,0.243775040328464,RHOA,1
GO:0016045,detection of bacterium,1/45,16/18986,0.0625,26.3694444444444,4.94820163390282,0.0372704202579505,0.280544724784127,0.243775040328464,HLA-A,1
GO:0072350,tricarboxylic acid metabolic process,1/45,16/18986,0.0625,26.3694444444444,4.94820163390282,0.0372704202579505,0.280544724784127,0.243775040328464,IDH2,1
GO:0050830,defense response to Gram-positive bacterium,2/45,130/18986,0.0153846153846154,6.49094017094017,3.06198958147392,0.0380308723310146,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0032048,cardiolipin metabolic process,1/45,17/18986,0.0588235294117647,24.8183006535948,4.78876054122411,0.0395541751914451,0.280544724784127,0.243775040328464,DNAJC19,1
GO:0098885,modification of postsynaptic actin cytoskeleton,1/45,17/18986,0.0588235294117647,24.8183006535948,4.78876054122411,0.0395541751914451,0.280544724784127,0.243775040328464,RHOA,1
GO:0099159,regulation of modification of postsynaptic structure,1/45,17/18986,0.0588235294117647,24.8183006535948,4.78876054122411,0.0395541751914451,0.280544724784127,0.243775040328464,RHOA,1
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,2/45,133/18986,0.0150375939849624,6.34452798663325,3.01477599040342,0.039636870834949,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0038061,non-canonical NF-kappaB signal transduction,2/45,134/18986,0.0149253731343284,6.29718076285241,2.99935991080631,0.0401779056903906,0.280544724784127,0.243775040328464,RHOA/TRIM26,2
GO:0051225,spindle assembly,2/45,134/18986,0.0149253731343284,6.29718076285241,2.99935991080631,0.0401779056903906,0.280544724784127,0.243775040328464,RHOA/SEPTIN1,2
GO:0001822,kidney development,3/45,322/18986,0.0093167701863354,3.93084886128364,2.58540808006587,0.0406382460052103,0.280544724784127,0.243775040328464,RHOA/PTK7/SNX17,3
GO:0002708,positive regulation of lymphocyte mediated immunity,2/45,136/18986,0.0147058823529412,6.20457516339869,2.96899295727026,0.0412684334126562,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0002424,T cell mediated immune response to tumor cell,1/45,18/18986,0.0555555555555556,23.4395061728395,4.64246761438055,0.041832632786278,0.280544724784127,0.243775040328464,HLA-A,1
GO:0003159,morphogenesis of an endothelium,1/45,18/18986,0.0555555555555556,23.4395061728395,4.64246761438055,0.041832632786278,0.280544724784127,0.243775040328464,RHOA,1
GO:0006103,2-oxoglutarate metabolic process,1/45,18/18986,0.0555555555555556,23.4395061728395,4.64246761438055,0.041832632786278,0.280544724784127,0.243775040328464,IDH2,1
GO:0044790,suppression of viral release by host,1/45,18/18986,0.0555555555555556,23.4395061728395,4.64246761438055,0.041832632786278,0.280544724784127,0.243775040328464,TRIM26,1
GO:0061154,endothelial tube morphogenesis,1/45,18/18986,0.0555555555555556,23.4395061728395,4.64246761438055,0.041832632786278,0.280544724784127,0.243775040328464,RHOA,1
GO:0002456,T cell mediated immunity,2/45,138/18986,0.0144927536231884,6.114653784219,2.93922784613337,0.0423701336530238,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0043401,steroid hormone receptor signaling pathway,2/45,138/18986,0.0144927536231884,6.114653784219,2.93922784613337,0.0423701336530238,0.280544724784127,0.243775040328464,RHOA/TRERF1,2
GO:0002821,positive regulation of adaptive immune response,2/45,139/18986,0.0143884892086331,6.07066346922462,2.92456432908358,0.0429251343651052,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0002702,positive regulation of production of molecular mediator of immune response,2/45,140/18986,0.0142857142857143,6.02730158730159,2.91004342198785,0.0434828813948509,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0072001,renal system development,3/45,332/18986,0.00903614457831325,3.81244979919679,2.5198688648247,0.0438404937381292,0.280544724784127,0.243775040328464,RHOA/PTK7/SNX17,3
GO:0002524,hypersensitivity,1/45,19/18986,0.0526315789473684,22.2058479532164,4.50757775673378,0.0441058050513886,0.280544724784127,0.243775040328464,HLA-E,1
GO:0048311,mitochondrion distribution,1/45,19/18986,0.0526315789473684,22.2058479532164,4.50757775673378,0.0441058050513886,0.280544724784127,0.243775040328464,CLUH,1
GO:0098543,detection of other organism,1/45,19/18986,0.0526315789473684,22.2058479532164,4.50757775673378,0.0441058050513886,0.280544724784127,0.243775040328464,HLA-A,1
GO:0016482,cytosolic transport,2/45,142/18986,0.0140845070422535,5.94241001564945,2.88141956704925,0.0446065525079656,0.280544724784127,0.243775040328464,VPS29/TBC1D5,2
GO:0022409,positive regulation of cell-cell adhesion,3/45,336/18986,0.00892857142857143,3.76706349206349,2.49436182157831,0.0451560884230097,0.280544724784127,0.243775040328464,HLA-E/RHOA/HLA-A,3
GO:0051251,positive regulation of lymphocyte activation,3/45,336/18986,0.00892857142857143,3.76706349206349,2.49436182157831,0.0451560884230097,0.280544724784127,0.243775040328464,HLA-E/RHOA/HLA-A,3
GO:0050671,positive regulation of lymphocyte proliferation,2/45,145/18986,0.0137931034482759,5.81946360153257,2.83949322355936,0.0463122711312959,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0030150,protein import into mitochondrial matrix,1/45,20/18986,0.05,21.0955555555556,4.3826546243737,0.0463737039691243,0.280544724784127,0.243775040328464,DNAJC19,1
GO:0072376,protein activation cascade,1/45,20/18986,0.05,21.0955555555556,4.3826546243737,0.0463737039691243,0.280544724784127,0.243775040328464,MVP,1
GO:0043467,regulation of generation of precursor metabolites and energy,2/45,146/18986,0.0136986301369863,5.77960426179604,2.82577789805209,0.0468861727280335,0.280544724784127,0.243775040328464,RHOA/COA8,2
GO:0032946,positive regulation of mononuclear cell proliferation,2/45,148/18986,0.0135135135135135,5.7015015015015,2.79872447761827,0.0480418779595584,0.280544724784127,0.243775040328464,HLA-E/HLA-A,2
GO:0002396,MHC protein complex assembly,1/45,21/18986,0.0476190476190476,20.0910052910053,4.26650370824933,0.0486363414952964,0.280544724784127,0.243775040328464,HLA-A,1
GO:0002501,peptide antigen assembly with MHC protein complex,1/45,21/18986,0.0476190476190476,20.0910052910053,4.26650370824933,0.0486363414952964,0.280544724784127,0.243775040328464,HLA-A,1
GO:0002888,positive regulation of myeloid leukocyte mediated immunity,1/45,21/18986,0.0476190476190476,20.0910052910053,4.26650370824933,0.0486363414952964,0.280544724784127,0.243775040328464,HLA-E,1
GO:0032616,interleukin-13 production,1/45,21/18986,0.0476190476190476,20.0910052910053,4.26650370824933,0.0486363414952964,0.280544724784127,0.243775040328464,HLA-E,1
GO:0032656,regulation of interleukin-13 production,1/45,21/18986,0.0476190476190476,20.0910052910053,4.26650370824933,0.0486363414952964,0.280544724784127,0.243775040328464,HLA-E,1
GO:0045056,transcytosis,1/45,21/18986,0.0476190476190476,20.0910052910053,4.26650370824933,0.0486363414952964,0.280544724784127,0.243775040328464,FCGRT,1
GO:0061099,negative regulation of protein tyrosine kinase activity,1/45,21/18986,0.0476190476190476,20.0910052910053,4.26650370824933,0.0486363414952964,0.280544724784127,0.243775040328464,MVP,1
