ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0003714,transcription corepressor activity,2/44,205/18737,0.00975609756097561,4.15454545454546,2.2033213792504,0.0835753165730607,0.268796288437682,0.240145290864271,TOB2/TRERF1,2
GO:0050997,quaternary ammonium group binding,1/44,40/18737,0.025,10.6460227272727,2.96290404311895,0.0898450147262715,0.272725053804376,0.243655289113153,PITPNA,1
GO:0140318,protein transporter activity,1/44,41/18737,0.024390243902439,10.3863636363636,2.91904122149049,0.0919868994859678,0.272725053804376,0.243655289113153,ATP13A1,1
GO:0042056,chemoattractant activity,1/44,42/18737,0.0238095238095238,10.1390692640693,2.87666409923377,0.0941238580023682,0.272725053804376,0.243655289113153,SCG2,1
GO:0042287,MHC protein binding,1/44,42/18737,0.0238095238095238,10.1390692640693,2.87666409923377,0.0941238580023682,0.272725053804376,0.243655289113153,HLA-E,1
GO:0046915,transition metal ion transmembrane transporter activity,1/44,43/18737,0.0232558139534884,9.90327695560254,2.83568682875489,0.096255901342721,0.272725053804376,0.243655289113153,ATP13A1,1
GO:0001223,transcription coactivator binding,1/44,45/18737,0.0222222222222222,9.46313131313131,2.75762193055845,0.100505286642968,0.275840884443198,0.246439003350402,TRERF1,1
GO:0099095,ligand-gated monoatomic anion channel activity,1/44,46/18737,0.0217391304347826,9.25741106719368,2.72039411223212,0.102622650616203,0.275840884443198,0.246439003350402,TTYH3,1
GO:0140297,DNA-binding transcription factor binding,3/44,488/18737,0.00614754098360656,2.61787444113264,1.75695429372656,0.106413856247287,0.275840884443198,0.246439003350402,TOB2/TRERF1/BRD8,3
GO:0140359,ABC-type transporter activity,1/44,48/18737,0.0208333333333333,8.87168560606061,2.64923571293953,0.106842776061291,0.275840884443198,0.246439003350402,ATP13A1,1
GO:0060590,ATPase regulator activity,1/44,49/18737,0.0204081632653061,8.69063079777365,2.61519371714037,0.108945559401935,0.275840884443198,0.246439003350402,DNAJC19,1
GO:0042277,peptide binding,2/44,249/18737,0.00803212851405622,3.42040890836072,1.86538604780785,0.115816925764984,0.277958902892724,0.248331262204026,HLA-E/HLA-A,2
GO:0003925,G protein activity,1/44,53/18737,0.0188679245283019,8.03473413379074,2.48814661789217,0.117308417569958,0.277958902892724,0.248331262204026,RHOA,1
GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity,1/44,54/18737,0.0185185185185185,7.88594276094276,2.45845495566408,0.119387117507173,0.277958902892724,0.248331262204026,ATP13A1,1
GO:0051287,NAD binding,1/44,54/18737,0.0185185185185185,7.88594276094276,2.45845495566408,0.119387117507173,0.277958902892724,0.248331262204026,IDH2,1
GO:0008374,O-acyltransferase activity,1/44,55/18737,0.0181818181818182,7.74256198347107,2.4295166658151,0.121461033196821,0.277958902892724,0.248331262204026,AGPAT1,1
GO:0003730,mRNA 3'-UTR binding,2/44,262/18737,0.00763358778625954,3.25069396252602,1.7799186031583,0.125879948320607,0.28263611038023,0.252509926124752,RPL41/RNF40,2
GO:0015026,coreceptor activity,1/44,61/18737,0.0163934426229508,6.98099850968703,2.26997959439771,0.133804658806627,0.29351634095864,0.262230432877688,PTK7,1
GO:0120013,lipid transfer activity,1/44,64/18737,0.015625,6.65376420454545,2.19809219611743,0.139912750190552,0.29351634095864,0.262230432877688,PITPNA,1
GO:0035091,phosphatidylinositol binding,2/44,280/18737,0.00714285714285714,3.04172077922078,1.67001388659808,0.140146963980662,0.29351634095864,0.262230432877688,PITPNA/SNX17,2
GO:0003713,transcription coactivator activity,2/44,285/18737,0.00701754385964912,2.98835725677831,1.641044658252,0.144172284976204,0.29351634095864,0.262230432877688,TRERF1/BRD8,2
GO:0008173,RNA methyltransferase activity,1/44,67/18737,0.0149253731343284,6.35583446404342,2.13067721693618,0.145978741716363,0.29351634095864,0.262230432877688,METTL15,1
GO:0005548,phospholipid transporter activity,1/44,68/18737,0.0147058823529412,6.26236631016043,2.10911508744266,0.147991432416121,0.29351634095864,0.262230432877688,PITPNA,1
GO:0030145,manganese ion binding,1/44,68/18737,0.0147058823529412,6.26236631016043,2.10911508744266,0.147991432416121,0.29351634095864,0.262230432877688,PPM1M,1
GO:0016811,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides,1/44,72/18737,0.0138888888888889,5.91445707070707,2.02699683664781,0.155995941425493,0.304319951305471,0.271882486349868,ACY1,1
GO:0017022,myosin binding,1/44,75/18737,0.0133333333333333,5.67787878787879,1.96936301509129,0.161951047457518,0.305907534086423,0.273300848675177,RHOA,1
GO:0044183,protein folding chaperone,1/44,75/18737,0.0133333333333333,5.67787878787879,1.96936301509129,0.161951047457518,0.305907534086423,0.273300848675177,WIPF1,1
GO:0005254,chloride channel activity,1/44,82/18737,0.0121951219512195,5.19318181818182,1.84619796376182,0.175687057930724,0.32666812333994,0.291848566628341,TTYH3,1
GO:0017018,myosin phosphatase activity,1/44,84/18737,0.0119047619047619,5.06953463203463,1.81357416609319,0.179571053222298,0.328753158976208,0.293711358306917,PPM1M,1
GO:0003924,GTPase activity,2/44,333/18737,0.00600600600600601,2.55760305760306,1.3913874109658,0.183931372037967,0.331633837462394,0.29628498526052,RHOA/SEPTIN1,2
GO:0061630,ubiquitin protein ligase activity,2/44,355/18737,0.00563380281690141,2.39910371318822,1.29119839924078,0.20267727939566,0.359979048478859,0.321608880109374,RNF40/TRIM26,2
GO:0042626,ATPase-coupled transmembrane transporter activity,1/44,98/18737,0.0102040816326531,4.34531539888683,1.61088329345366,0.2062626770723,0.360959684876525,0.322484990469076,ATP13A1,1
GO:0008170,N-methyltransferase activity,1/44,100/18737,0.01,4.25840909090909,1.58504968535545,0.210005812955701,0.362183938285919,0.323578750702147,METTL15,1
GO:0005253,monoatomic anion channel activity,1/44,102/18737,0.00980392156862745,4.17491087344029,1.55988362723161,0.213731696152762,0.362434898569308,0.32380296112782,TTYH3,1
GO:0061659,ubiquitin-like protein ligase activity,2/44,374/18737,0.0053475935828877,2.27722411278561,1.21047651279488,0.219048108602247,0.362434898569308,0.32380296112782,RNF40/TRIM26,2
GO:0004722,protein serine/threonine phosphatase activity,1/44,105/18737,0.00952380952380952,4.05562770562771,1.52331817950014,0.219288341991514,0.362434898569308,0.32380296112782,PPM1M,1
GO:0005525,GTP binding,2/44,380/18737,0.00526315789473684,2.24126794258373,1.18599199514089,0.224245046585918,0.365550144434579,0.326586152922534,RHOA/SEPTIN1,2
GO:0017124,SH3 domain binding,1/44,113/18737,0.00884955752212389,3.76850362027353,1.43209922638822,0.233919116146958,0.376072006602513,0.335986489755451,WIPF1,1
GO:0001221,transcription coregulator binding,1/44,117/18737,0.00854700854700855,3.63966588966589,1.38956007391214,0.241133675763874,0.376072006602513,0.335986489755451,TRERF1,1
GO:0019001,guanyl nucleotide binding,2/44,402/18737,0.00497512437810945,2.11861148801447,1.09996057326367,0.243382831538577,0.376072006602513,0.335986489755451,RHOA/SEPTIN1,2
GO:0032561,guanyl ribonucleotide binding,2/44,402/18737,0.00497512437810945,2.11861148801447,1.09996057326367,0.243382831538577,0.376072006602513,0.335986489755451,RHOA/SEPTIN1,2
GO:0015108,chloride transmembrane transporter activity,1/44,120/18737,0.00833333333333333,3.54867424242424,1.35886207413808,0.246500979117613,0.376072006602513,0.335986489755451,TTYH3,1
GO:0016616,oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor,1/44,122/18737,0.00819672131147541,3.49049925484352,1.33893682225844,0.250058551952589,0.376670476991875,0.336521169183364,IDH2,1
GO:0016887,ATP hydrolysis activity,2/44,418/18737,0.00478468899521531,2.03751631143976,1.04077647443273,0.257357115328986,0.382818709051867,0.34201406116089,ATP13A1/NAV1,2
GO:0042826,histone deacetylase binding,1/44,128/18737,0.0078125,3.32688210227273,1.28157232414501,0.260633065615672,0.382905368003271,0.34209148313428,BORCS8-MEF2B,1
GO:0016614,oxidoreductase activity, acting on CH-OH group of donors,1/44,132/18737,0.00757575757575758,3.22606749311295,1.24519030408765,0.267601639988446,0.388348721446647,0.346954629510052,IDH2,1
GO:0016810,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,1/44,135/18737,0.00740740740740741,3.1543771043771,1.21880454008868,0.272785907664302,0.391102686892191,0.349415049766575,ACY1,1
GO:0004842,ubiquitin-protein transferase activity,2/44,452/18737,0.00442477876106195,1.88425181013677,0.923257760257237,0.287101951959815,0.403374254985322,0.360378591362384,RNF40/TRIM26,2
GO:0019903,protein phosphatase binding,1/44,144/18737,0.00694444444444444,2.95722853535354,1.14386118827867,0.288124467846658,0.403374254985322,0.360378591362384,MVP,1
GO:0008509,monoatomic anion transmembrane transporter activity,1/44,148/18737,0.00675675675675676,2.87730343980344,1.11240413366742,0.294839687944543,0.4079758472721,0.364489699906962,TTYH3,1
GO:0019787,ubiquitin-like protein transferase activity,2/44,482/18737,0.004149377593361,1.76697472651829,0.827635151501227,0.313283533547836,0.425672834588384,0.380300365266933,RNF40/TRIM26,2
